"word","aoa","cdi.cat","small.cat","s.cmu.phon","sln.freq.pre","s.uttlen.pre","s.mrc.conc","s.mrc.imag","s.mrc.fam","srl.sp.KL","srl.topic.KL","srl.temp.KL"
"any",20.7048324624092,"Quantifiers","Closed Class",-0.629614075470782,0.868810684166208,0.496864465770984,-1.86179140079372,-2.37146751599084,-0.498282339186903,-1.28905842621804,1.27857729975344,-0.937029606366727
"apple",14.9974980136964,"Food","Nouns",0.0578006364366619,-0.0562091255479742,-0.697045859555037,1.02338794332511,1.12808107429453,0.655931986270658,0.562523188436445,0.35551227694797,-0.935836684373248
"around",21.2696163366337,"Descriptive","Adjectives",0.0578006364366619,0.677124378972209,1.11517085600728,NA,NA,NA,-1.33342585531744,-0.93185555128797,-1.12114632621144
"away",19.6930933718482,"Descriptive","Adjectives",-0.629614075470782,0.868067492941356,0.405917544086677,-1.60806959917523,-1.83557376434621,0.140657733834247,-0.642532447205222,0.0721424095153203,-0.954882730265025
"awesome",19.6928806074917,"Descriptive","Adjectives",0.0578006364366619,-0.950446405139423,-0.304759310334863,NA,NA,NA,-0.256416380962406,-0.480403707852552,-0.617808528410324
"baby",16.3276383541254,"People","Nouns",0.0578006364366619,1.13942227899286,-0.341493837304436,0.798662919034448,0.892612607662801,0.635321016173201,0.0609124592929436,0.52197914665378,-0.448088912431178
"back",15.9627421769967,"Descriptive","Adjectives",-0.629614075470782,1.00810430397035,0.824052594684524,0.443452396768562,-0.122337679542932,0.429211315198637,0.0811918699536202,-0.140354715458986,-1.80455662789032
"bad",17.2197129782508,"Descriptive","Adjectives",-0.629614075470782,0.467772505776114,0.311108085571791,-1.23836068824543,-0.893699897819289,0.532266165685919,-1.51438277958262,-1.30989453199867,-1.16792673752857
"bag",15.9650413305281,"Household","Nouns",-0.629614075470782,0.370556123959808,-0.472121687878857,0.900151639681844,0.584067720352258,1.39792690977909,0.0489873953922421,2.31887562823037,1.36966300178584
"bagel",16.1522109155446,"Food","Nouns",0.745215348344106,-1.24115703069085,0.263229691009922,NA,NA,NA,-0.229958427756172,0.175163523369403,0.638738338728432
"balloon",16.0556754981188,"Toys","Nouns",0.745215348344106,0.0680082433646491,-0.610254332282003,1.04513552632098,0.689622550221654,-0.951723681330945,1.03099105053841,0.716020146650177,1.51673917514597
"bambi",18.1132509778878,"People","Nouns",0.745215348344106,-0.999544277427103,-1.62245735178537,NA,NA,NA,0.224171777767404,-0.255023217230766,0.69175704102065
"banana",16.3264202114521,"Food","Nouns",1.43263006025155,0.294736472002714,-0.885661421047478,1.11762746964055,1.18491829037805,0.202490644126616,0.604040498343604,0.615877756052969,0.915647375548625
"barney",18.5925471366667,"People","Nouns",0.745215348344106,0.0357558837295147,-1.35548583463769,NA,NA,NA,2.26615786270217,2.18829980817305,1.75387206158868
"basket",19.287551949637,"Household","Nouns",1.43263006025155,-0.363595483351578,0.0937160835416598,0.921899222677714,0.5028716973758,-1.67310763474192,0.46961671989198,-0.144931065818788,0.559557152512871
"basketball",17.2770974666997,"Games","Other",3.49487419597388,-0.872661851152305,-0.568425993349109,NA,NA,NA,0.952542516265464,-0.882926649834677,-0.0938667927999579
"bath",11.037274630231,"Games","Other",-0.629614075470782,0.236612866626353,0.0692039040376302,0.878404056685973,0.83577539157928,0.676542956368114,2.00315359108657,0.292794201978484,1.69797856006592
"bathroom",19.3307411991089,"Furniture","Nouns",1.43263006025155,-0.20089060256801,1.20187579929994,NA,NA,NA,1.17333029354137,-0.888005849429415,-0.752626108704805
"battery",18.8924222283498,"Household","Nouns",0.745215348344106,-0.510613132479237,0.15712229634942,NA,NA,NA,0.0358637539114643,-1.16912233544327,-0.0163246477723219
"be",16.4649305555446,"Helping","Closed Class",-1.31702878737823,1.46905294657055,1.3545048939474,-1.84004381779785,-1.81933455975092,0.965096537732505,-0.631900170966963,-0.12867495815944,-0.63898854167918
"beach",18.9938665047195,"Places","Nouns",-0.629614075470782,-0.80525457507456,1.77905607215009,0.965394388669455,1.37166914322391,-0.271561668114882,0.288732979658732,0.40798960944005,-0.350401843176185
"bead",18.46219174,"Clothing","Nouns",-0.629614075470782,-0.996975655600134,1.72516009095189,NA,NA,NA,-0.0642970039003558,0.188296117187496,0.622406943549106
"bear",14.2486768121122,"Animals","Nouns",-0.629614075470782,0.696151875846728,-0.278966197238756,0.76966614170662,0.60030692494755,-0.828057860746207,3.31036593368795,1.56451260535999,1.66867291649455
"beautiful",20.8384499908251,"Descriptive","Adjectives",2.80745948406644,0.183275475964242,0.392309216288157,-0.622179170029095,0.275522833041715,0.882652657342679,-0.919153623677962,0.342257971934622,-1.29170548159652
"bed",15.77164772033,"Furniture","Nouns",-0.629614075470782,0.101691210924364,0.757799933521808,1.13212585830446,1.11184186969924,1.439148849974,0.391053046089426,0.684799055494115,0.970390020491448
"bee",17.240405359967,"Animals","Nouns",-1.31702878737823,-0.126457513498324,-0.907271763914986,0.856656473690102,1.01440664212749,-0.250950698017426,-0.022433631540769,1.10573886854007,0.406427189011691
"been",19.5600323921122,"Connecting","Closed Class",-0.629614075470782,0.681959661965654,1.46880402445743,-1.91253576111741,-2.2415538792285,0.0169919132495079,-0.943963802492277,0.340750474423303,-0.332132436215823
"beep",17.6065383968977,"Sound","Nouns",-0.629614075470782,0.256955628540723,-1.40740375387239,NA,NA,NA,-0.604758035727094,0.082243164264693,1.49926845066075
"beginning",19.2017277074917,"Time","Nouns",2.12004477215899,-0.470272179347581,1.33983591238924,-1.16586874492586,-1.12916836445102,0.552877135783376,-0.361819817203992,0.51764572605814,-1.07409767949786
"behind",19.9784748961056,"Descriptive","Adjectives",1.43263006025155,-0.302686316818896,0.628092037738912,NA,-1.03173313687927,0.75898683675794,-0.242286446557172,-1.8558084404566,-1.76688671898549
"bell",16.2498968646865,"Toys","Nouns",-0.629614075470782,-0.778401462230937,-1.44566432349614,1.02338794332511,0.908851812258093,-0.477671369089447,-0.241848873922269,0.0919470638867774,0.992082532141368
"bib",18.9273522491089,"Clothing","Nouns",-0.629614075470782,-0.633795054708585,-0.163957205419006,0.501445951424217,-0.0817396680547026,-3.83725949497485,0.0106679307805831,-1.19791402216571,0.36519898957556
"bicycle",18.4644962412871,"Vehicles","Nouns",2.12004477215899,-0.405233157903267,-1.32982132421833,NA,NA,NA,1.07508607947052,0.766134452180189,1.42009205625422
"big",17.2116508525743,"Descriptive","Adjectives",-0.629614075470782,1.07358427476002,0.136105308406273,NA,-0.284729725495849,1.52159273036383,-0.993256299634305,-0.810978160417699,-1.07183042930329
"bike",19.9796769954785,"Vehicles","Nouns",-0.629614075470782,-0.438209962976372,-0.687282242473489,NA,NA,NA,-0.711486668236004,-0.318331225943653,0.12697273153246
"bird",17.6389022582838,"Animals","Nouns",-0.629614075470782,0.571401626879385,-0.396295130415129,0.892902445349887,0.941330221448676,0.532266165685919,0.668191649932478,1.29466740309291,0.97579163506479
"bit",21.0139209754455,"Action","Verbs",-0.629614075470782,0.798994846048929,1.83572019413276,-0.629428364361052,-0.536437396722871,-2.18838188717833,-0.527470496878281,-0.00452390515671303,-0.944576841033197
"bite",18.8034153067987,"Action","Verbs",-0.629614075470782,0.234089228511846,-0.704907175655909,0.2187273724779,0.446034481292279,0.552877135783376,0.706051127699729,0.355022418658821,0.393759641926057
"black",15.7220770688119,"Descriptive","Adjectives",0.0578006364366619,0.344149283398744,-0.975970422523405,-0.0639912064684173,0.73834016400753,0.75898683675794,-0.682153995274371,1.85654061266979,0.385448847807547
"blanket",12.2998063347855,"Household","Nouns",2.12004477215899,-1.16885669289265,0.197932636865947,1.03788633198902,0.681502947924009,-0.0654519671403179,2.00908213262148,-0.523768743116951,0.845067637583543
"blankie",18.8065998961056,"Household","Nouns",NA,-1.60833732147038,-1.01006413809142,NA,NA,NA,0.685750874199138,-0.415167233727344,0.00239435213023187
"blue",15.8368242727063,"Descriptive","Adjectives",-0.629614075470782,0.424772137677145,-0.0539274291179575,-0.143732344119943,0.575948118054612,0.552877135783376,0.795051773592569,0.820938071501254,0.623718527316662
"boat",14.873194750033,"Vehicles","Nouns",-0.629614075470782,0.216669837650242,-0.464265464953302,1.14662424696838,1.07936346050866,0.367378404906268,2.02375658831962,0.721506091103354,0.495571716902646
"body",19.5627811392409,"Body","Nouns",0.0578006364366619,-0.462318671377944,0.787920335696115,0.646429838063354,0.941330221448676,0.903263627440135,-0.497342792197738,-0.596440483422262,-0.792018332103834
"booger",15.9031013170627,"Body","Nouns",NA,-0.919096147120445,-1.32838759536676,NA,NA,NA,-0.0937687603664659,-1.2031009148672,-0.561659183654418
"boogie",18.8240584127723,"Action","Verbs",0.0578006364366619,-2.04190950764821,-1.85892647861002,NA,NA,NA,NA,-1.20420877789705,0.11669129527073
"book",13.8099193252805,"Toys","Nouns",-0.629614075470782,0.523670891939447,0.365224983249342,0.943646805673585,0.754579368602821,1.5834256406562,1.9187747170601,0.852590325570711,0.751596574962555
"boom",12.9956010878878,"Sound","Nouns",-0.629614075470782,-0.0443713318979741,-1.2878166340901,NA,NA,NA,-0.452076004156303,0.310481328146871,1.1337039173782
"bottle",15.4700674581188,"Household","Nouns",0.745215348344106,-0.0116218986225512,1.38686883984858,0.813161307698361,0.981928232936906,0.511655195588463,0.279238167025792,-0.570634421832228,-0.448658554333979
"bounce",19.1228780864356,"Action","Verbs",0.0578006364366619,-0.553233354293816,-1.12175619948636,NA,NA,NA,0.637765195418729,0.29118729734114,1.1824272287115
"bowl",15.8642670517162,"Household","Nouns",-0.629614075470782,-0.304574961528793,0.692376823288752,0.697174198387052,0.657144141031071,-0.189117787725057,0.28214983196949,-0.179173193274115,-0.430272869598893
"box",15.7201686835314,"Household","Nouns",0.0578006364366619,-0.0953124192824934,1.79179792349791,0.856656473690102,0.754579368602821,0.676542956368114,0.229899133733088,0.674882956718135,0.679287489189582
"boy",17.1566480259076,"People","Nouns",-1.31702878737823,1.12835324784153,-0.538091677811513,0.943646805673585,0.97380863063926,0.82081974705031,0.22715849848262,0.0493826107364858,-1.53403418311242
"bracelet",19.7839036334323,"Household","Nouns",2.12004477215899,-1.1772747692061,-1.22227956405934,0.892902445349887,0.876373403067509,-0.395227488699621,-0.312147339554981,-1.34700818202072,-0.625401852605402
"bread",18.1648843356436,"Food","Nouns",0.0578006364366619,-0.116281837276467,-0.27816083889185,1.03788633198902,0.981928232936906,0.923874597537592,0.183023834120575,-0.567463838058287,0.102360019036609
"break",17.1522559894719,"Action","Verbs",0.0578006364366619,0.160661006095052,0.130865067652606,-0.861402582983671,-0.81250387484283,-0.766224950453837,-1.63902974717742,-1.4692795068893,-1.86662638856534
"breakfast",18.6256753453135,"Games","Other",2.80745948406644,-0.242544809732324,-0.203644500778267,0.704423392719009,0.713981357114592,1.87197922202059,-1.05562616138412,-1.29797715631252,1.91702232257566
"bridge",19.2543435246205,"Toys","Nouns",0.0578006364366619,-0.934542744764116,0.213296836854798,1.04513552632098,0.892612607662801,-0.106673907335231,-0.298531308358008,0.453778725281408,0.620257411438726
"bring",20.5844548343564,"Action","Verbs",0.0578006364366619,0.587975542044606,0.393979777791938,NA,NA,NA,-0.403160917650896,-1.40551936245579,-0.637506311726925
"brother",18.3766440533003,"People","Nouns",0.745215348344106,-0.600712926789125,0.644644220870316,0.76966614170662,0.73834016400753,0.655931986270658,-0.418083021918958,0.139963856403645,-0.901007263470265
"brown",16.7125416361056,"Descriptive","Adjectives",0.0578006364366619,0.0388607004038039,0.223961945967351,NA,NA,NA,0.608265274879829,1.17925354357646,0.986051960452567
"brush",16.2848444566667,"Household","Nouns",0.0578006364366619,-0.0701639149808816,-0.402191754137697,0.798662919034448,0.584067720352258,0.264323554418985,0.710686780674531,0.619193054580986,1.26169122282275
"bubble",16.0008197347525,"Toys","Nouns",0.745215348344106,-0.634505500814324,-0.572899711217657,0.61018386640357,0.860134198472218,-1.19905532250042,-0.417971557753239,-0.124474229630341,1.14200753028574
"buddy",18.6432507486799,"People","Nouns",0.0578006364366619,-0.56981120117183,-0.833217631461366,NA,NA,NA,-0.911878007778949,-1.5322538959671,0.150083448956491
"bug",14.6993051735644,"Animals","Nouns",-0.629614075470782,-0.594782583359492,-0.853694742820974,NA,NA,NA,0.238012758431756,-0.488789757978448,0.226620839388485
"buggy",18.1109155360066,"Vehicles","Nouns",0.0578006364366619,-1.38255028717327,-1.13133009578738,NA,NA,NA,-0.848447065364502,-0.726003499251409,0.956251001926464
"bum",17.1245889866667,"Body","Nouns",-0.629614075470782,-0.610797243957402,0.732078124880132,NA,NA,NA,-0.646021557526585,-0.960855836007692,0.481884073999374
"bump",14.8806865756106,"Action","Verbs",0.0578006364366619,-0.960197370758568,-0.0358014548137855,0.334714481789209,-0.179174895626453,-0.51889330928436,-0.298367358602336,0.951014310205219,0.385549401066061
"bun",12.9959185154785,"Food","Nouns",-0.629614075470782,-1.21382643740614,-1.06311783542167,NA,NA,NA,-0.639570844560824,0.586709984615406,1.01108459035652
"bunny",15.2728719746865,"Animals","Nouns",0.0578006364366619,-0.265635732836493,-1.62404705913101,NA,0.705861754816946,-1.96166121610631,1.23648739899693,0.354137161473021,-0.181031459830336
"burp",18.740224300198,"Body","Nouns",-0.629614075470782,-0.351092085060995,-0.574932524815817,NA,NA,NA,0.238956169704862,-0.943409784917863,-0.801197731553675
"bus",13.9047564478548,"Vehicles","Nouns",-0.629614075470782,-0.947640001934898,-0.354124912089122,NA,NA,NA,-0.0896226472783472,-0.989422896955039,0.635703847979317
"but",24.8706652609571,"Connecting","Closed Class",-0.629614075470782,1.63152671495716,1.67440978215848,-1.82554542913393,-2.37146751599084,0.75898683675794,-0.507748120488995,0.755033553438448,-0.385531264281472
"butter",17.9169432221122,"Food","Nouns",0.0578006364366619,-0.407614069326413,0.315384442896828,1.0088895546612,0.852014596174572,1.00631847792742,0.263241372875181,-0.203389750453345,-0.164011877651353
"butterfly",17.5831541834653,"Animals","Nouns",2.12004477215899,-0.130868464230142,-0.810331448177099,0.827659696362275,1.02252624442513,-1.75555151513175,0.475170708372876,1.65034679930502,-0.023238958564108
"button",13.7240882074257,"Clothing","Nouns",0.745215348344106,0.996844924736895,-1.03633409972653,0.972643583001412,0.665263743328717,0.140657733834247,0.883600566928199,1.55072742222532,0.836596874227592
"by",19.5631787831683,"Connecting","Closed Class",-1.31702878737823,0.655644096101755,1.36584230220172,-1.96328012144111,-2.18471666314498,0.655931986270658,-1.02016091892667,-0.454990856936569,-1.45761676393081
"bye",14.3717455078878,"Games","Other",-1.31702878737823,1.26400428427519,-1.54156308488182,NA,NA,NA,2.06607171249613,0.978192577966385,1.57265094818335
"caboose",18.925614610066,"Vehicles","Nouns",0.745215348344106,-1.66186419486989,-1.50081258917526,NA,NA,NA,0.248466074496234,0.312337955800442,0.32507865855199
"cake",18.5941224330693,"Food","Nouns",-0.629614075470782,-0.152533108385468,0.789285306680912,1.05238472065294,1.02252624442513,0.573488105880832,-0.301960361095972,0.457982657291372,0.202533151141795
"camel",18.903953520363,"Animals","Nouns",0.745215348344106,-0.7259082387392,-1.54618768806912,0.856656473690102,0.510991299673445,-2.99220972097913,0.271084125652742,0.262564302331151,0.274118031643961
"camera",15.8286158476898,"Household","Nouns",0.745215348344106,-0.244781832059954,1.29662795959251,1.07413230364881,0.632785334138133,-0.333394578407252,0.395973606410682,-0.702677172676391,-0.428828711926395
"can",20.9400581377558,"Helping","Closed Class",-0.629614075470782,1.89267171637046,1.1266483265828,-0.825156611323887,-1.04797234147456,1.1093733284147,-2.19885067884394,-2.13337081882672,-1.30245124628316
"candy",19.7567225125413,"Food","Nouns",0.745215348344106,-0.502692417910984,-0.855398409964312,0.892902445349887,0.83577539157928,-0.147895847530144,-0.136129663209192,-0.122229202194876,1.18905604175093
"car",12.5969968524752,"Vehicles","Nouns",-0.629614075470782,0.659534348287569,-0.57107317121981,1.03788633198902,1.13620067659218,1.39792690977909,2.34435196146767,0.392475013133979,1.97904170404418
"careful",18.8957088069967,"Descriptive","Adjectives",1.43263006025155,0.416761901404379,-1.33027270688074,NA,-1.23472319432042,0.800208776952853,0.0267285836209837,-1.19506503906629,-0.175986137206094
"carpet",19.6615393136634,"Household","Nouns",1.43263006025155,-1.29174883783351,-0.833217631461366,0.740669364378793,0.324240446827591,-1.19905532250042,1.30263924015424,-0.153726876090102,0.55961418455209
"carrot",16.7860801705281,"Food","Nouns",0.745215348344106,-0.73016688990649,-0.732551021332614,1.03788633198902,0.640904936435779,-0.560115249479273,-0.365602880103177,-0.860237653429342,0.488847454271263
"cat",13.5457599926733,"Animals","Nouns",-0.629614075470782,0.607193808747128,0.278080116938731,0.987141971665326,0.965689028341614,0.326156464711355,1.54199142326993,2.16396108850973,1.35737042284026
"catch",17.8122337580858,"Action","Verbs",-0.629614075470782,0.0610209002344433,-0.924320531639738,NA,NA,NA,2.87427906526879,0.970412956537891,1.6180987611537
"cell",19.319983039967,"Unk","Nouns",-0.629614075470782,-0.493539707506232,1.10619731774669,0.457950785432476,0.746459766305176,-0.951723681330945,-0.793202863597307,-0.695658359569022,-0.940653970880494
"cereal",18.9561560322772,"Food","Nouns",1.43263006025155,0.0530923557562772,-0.191616330621661,1.14662424696838,0.632785334138133,-0.477671369089447,0.027702522587844,-0.126049213357849,1.04705660809012
"chair",15.3264217394059,"Furniture","Nouns",-0.629614075470782,0.279771523410678,0.633776021392021,0.921899222677714,0.908851812258093,1.04754041812233,0.189011144895327,-0.710586191612386,-0.895321874755396
"change",18.3966343509241,"Action","Verbs",0.0578006364366619,0.734681869259476,0.027316356941683,NA,NA,NA,2.95827823186559,0.155667398364138,-0.623166011190264
"chase",19.3344330613531,"Action","Verbs",-0.629614075470782,-0.81797705374292,-0.305508007106374,NA,NA,NA,-1.00211327902868,2.01058756491128,-1.79840103450941
"check",19.9120576640924,"Action","Verbs",-0.629614075470782,0.149611924840964,0.633401673006265,NA,NA,NA,-0.754607427120386,-0.555674417920061,-0.928889177168103
"cheerios",21.4665230411881,"Food","Nouns",1.43263006025155,-1.31946332413385,-1.38144129269701,NA,NA,NA,0.0423778399271686,-0.882996287589745,-0.0630025086952473
"cheese",17.4423328443894,"Food","Nouns",-0.629614075470782,0.0833213253955746,-0.287681893498955,1.05238472065294,0.762698970900467,0.449822285296093,0.0451413619432173,-0.0311741507659893,0.341067985890608
"cherry",20.652163549703,"Food","Nouns",0.0578006364366619,-0.579752044547078,-1.13039231488224,0.958145194337498,0.681502947924009,-1.07538950191568,0.16210974761109,-0.299971641183176,-0.151127290026351
"chew",18.8282327191089,"Action","Verbs",-1.31702878737823,-0.0499996129446809,-0.594599821300116,-0.266968647763209,0.234924821553486,0.0788248235418773,0.920823688602495,0.850409436103332,0.0965328584051171
"chick",16.9116569643234,"Animals","Nouns",-0.629614075470782,-0.386369629732981,-0.687126900626338,NA,NA,NA,0.581785851916917,1.66469702497919,2.25897700295421
"chicken",17.3083039206601,"Food","Nouns",0.745215348344106,0.435787968345514,-0.0934046309954153,0.979892777333369,0.981928232936906,-0.45706039899199,0.1782574345118,-0.0564027496573992,0.860425563674407
"chip",16.3277972588779,"Food","Nouns",-0.629614075470782,-0.323058808510249,-1.06022427519504,NA,NA,NA,-0.564855193145107,-0.348441787385002,0.489990676234724
"chocolate",17.5839888155446,"Food","Nouns",1.43263006025155,-0.453332087674117,0.29354618043391,0.704423392719009,0.916971414555739,-0.127284877432687,-0.877141084750442,-0.577167152630451,-0.117462061294212
"chug",17.3872769221452,"Sound","Nouns",-0.629614075470782,-0.315408318302216,2.7326481034061,NA,NA,NA,0.214381897257944,0.63414551366895,1.70254111920682
"cinderella",19.7618811881188,"People","Nouns",2.80745948406644,-0.714783530499898,-0.626054635407321,NA,NA,NA,0.0426844185222332,-1.0103090218132,0.710148221377881
"circle",16.4155719044224,"Descriptive","Adjectives",0.745215348344106,-0.0503372266032682,-1.002870027957,0.262222538469641,0.754579368602821,0.305545494613898,0.0689878845886762,1.57343728644299,-0.0418063127047715
"circus",17.5863265493069,"Places","Nouns",0.745215348344106,-0.983851248943933,-0.364190299808167,0.407206425108778,0.713981357114592,-1.5906637543521,-0.476160605662941,-0.953120857881151,0.00194339623019084
"clam",17.4479449333663,"Animals","Nouns",0.0578006364366619,-0.952648765302293,0.724390613386933,0.617433060735527,0.348599253720528,-1.65249666464446,2.16688713349724,1.568878112908,2.74507095147955
"clean",18.3794554455446,"Descriptive","Adjectives",0.0578006364366619,0.649611727551009,-0.264460833937634,-0.629428364361052,-0.357806146174662,0.903263627440135,0.182244186302976,0.122286468950768,0.00719186872061474
"climb",20.0424367436634,"Action","Verbs",0.0578006364366619,-0.414317471441028,0.50041186237886,NA,NA,NA,-0.1066986052697,1.03981544602299,-0.521323111306928
"clock",17.2236829238614,"Household","Nouns",0.0578006364366619,0.29254573011825,0.904070835433655,0.813161307698361,0.941330221448676,0.862041687245222,0.0870813841753131,2.34893376677914,0.962870911182141
"close",18.4434887238614,"Action","Verbs",0.0578006364366619,0.48914661693386,-0.768200701959793,-0.636677558693008,-0.633872624294621,0.429211315198637,0.523372382303254,-0.254556550772487,-0.117607645140703
"cloth",19.0910108024752,"Descriptive","Adjectives",0.0578006364366619,-0.593410633746573,0.276921419554249,0.733420170046836,0.397316867506403,-0.106673907335231,0.629835928877413,-0.104756383035577,-0.771952103749865
"clothes",19.0996863922442,"Clothing","Nouns",0.745215348344106,0.163734951510106,0.536528205194405,0.878404056685973,1.06312425591336,1.76892437153331,1.56569519058322,NA,1.3290353636822
"cloud",17.1498078627393,"Outside","Nouns",0.0578006364366619,-0.620462576584497,-0.25098492869734,0.544941117415958,0.787057777793405,-0.271561668114882,0.498214929133618,0.707002558040587,1.10892058189242
"coffee",18.3941965377228,"Food","Nouns",0.0578006364366619,-0.110339216937078,-0.134674630584249,0.972643583001412,0.97380863063926,1.21242817890198,0.119637933718983,-0.721460933677818,1.39443160172827
"coke",15.4749503422442,"Food","Nouns",-0.629614075470782,-0.885787073010243,1.25609583377765,0.733420170046836,1.01440664212749,0.387989375003724,-0.116621249695052,-0.52220267224068,-0.0460246297582908
"cold",15.8891822515512,"Descriptive","Adjectives",0.0578006364366619,0.0951670167170467,0.0879213233254199,-0.158230732783856,0.26740323074407,1.23303914899944,-0.355292281260965,-1.21679058236913,-1.69521963050715
"color",15.7354445513861,"Descriptive","Adjectives",0.0578006364366619,0.220633028364352,0.295704413474237,-0.0857387894642879,0.121250389386444,0.326156464711355,0.352407782123933,1.5233857182497,-0.0828741274418393
"comb",17.4380145306271,"Household","Nouns",-0.629614075470782,-0.863552692272835,-0.0811198921322457,NA,NA,NA,1.30711453356394,0.57743696391413,1.766663682774
"come",16.7467237348845,"Action","Verbs",-0.629614075470782,1.99796167899855,-0.836142387386812,-0.897648554643455,-1.42959364946392,0.862041687245222,2.77108018985048,0.779638923850024,0.920049695172028
"cook",21.0366031047525,"Action","Verbs",-0.629614075470782,-0.412932207464779,0.730823930458467,0.167983012154202,0.0481739687076312,0.0376028833469644,-0.307541717796366,-1.00543387737994,0.506239460949898
"cookie",17.3481214093729,"Food","Nouns",0.0578006364366619,0.173829065632634,-0.596138596892585,1.12487666397251,0.827655789281634,0.387989375003724,0.719243210625215,0.310520738797257,1.28420276571122
"cool",15.3966587978218,"Descriptive","Adjectives",-0.629614075470782,0.388827075895431,-1.25467916218774,-0.832405805655843,-0.560796203615809,0.0169919132495079,0.119272160332133,-0.305452385972318,-0.841483841955117
"couch",18.5001363677888,"Furniture","Nouns",-0.629614075470782,-0.320235234335042,1.24754948559672,0.718921781382922,0.308001242232299,-0.931112711233489,0.349749155406935,-0.469540510211315,-0.931783855859946
"count",18.3973070223762,"Action","Verbs",0.0578006364366619,-0.167589042406674,0.432441527840687,-0.926645331971282,-0.317208134686433,0.161268703931703,-0.0620647078111027,1.57268958313544,-0.204881391760675
"cow",14.9715308336304,"Animals","Nouns",-1.31702878737823,0.826291354028565,-0.648858054592697,1.03063713765707,1.0874830628063,-0.766224950453837,2.10719988950147,2.38271653672208,1.77460348540015
"crab",17.3055028419472,"Animals","Nouns",0.0578006364366619,-1.11858280161477,-0.662801895315186,1.06688310931685,0.73834016400753,-2.74487807980966,1.11643648585034,0.419348102173215,0.630745627782638
